iter	Passed	Remaining
317	82617	47284
318	82960	47071
319	83271	46839
320	83626	46633
321	83953	46408
322	84226	46155
323	84535	45920
324	84900	45715
325	85310	45534
326	85640	45308
327	85978	45086
328	86365	44889
329	86695	44661
330	87027	44434
331	87317	44184
332	87655	43959
333	87944	43708
334	88259	43471
335	88602	43246
336	88914	43006
337	89261	42782
338	89578	42543
339	89960	42334
340	90273	42092
341	90581	41847
342	90856	41587
343	91167	41343
344	91512	41114
345	91832	40873
346	92122	40619
347	92397	40357
348	92761	40134
349	93085	39893
350	93391	39644
351	93661	39380
352	93970	39132
353	94342	38909
354	94718	38687
355	95068	38454
356	95466	38239
357	95765	37985
358	96105	37746
359	96430	37500
360	96883	37304
361	97233	37066
362	97516	36803
363	97802	36541
364	98059	36268
365	98362	36012
366	98685	35763
367	99058	35531
368	99372	35278
369	99665	35017
370	100003	34772
371	100326	34520
372	100615	34257
373	100903	33994
374	101209	33736
375	101507	33475
376	101833	33224
377	102167	32974
378	102501	32724
379	102853	32479
380	103207	32235
381	103542	31984
382	103854	31725
383	104148	31461
384	104448	31199
385	104746	30935
386	105070	30679
387	105400	30424
388	105713	30165
389	106024	29904
390	106331	29642
391	106652	29383
392	107052	29146
393	107422	28900
394	107777	28649
395	108056	28378
396	108348	28110
397	108643	27843
398	108925	27572
399	109175	27293
400	109508	27035
401	109848	26779
402	110142	26510
403	110423	26239
404	110685	25963
405	110957	25689
406	111231	25416
407	111496	25141
408	111799	24874
409	112068	24600
410	112440	24348
411	112800	24093
412	113114	23828
413	113443	23565
414	113750	23298
415	114085	23036
416	114399	22770
417	114680	22497
418	114989	22229
419	115375	21976
420	115696	21710
421	116000	21440
422	116316	21173
423	116617	20903
424	116907	20630
425	117151	20350
426	117478	20084
427	117784	19814
428	118070	19540
429	118360	19268
430	118680	18999
431	118986	18729
432	119336	18465
433	119731	18208
434	120121	17949
435	120413	17675
436	120716	17403
437	120992	17126
438	121256	16848
439	121591	16580
440	121950	16315
441	122328	16052
442	122756	15794
443	123156	15533
444	123474	15260
445	123817	14991
446	124160	14721
447	124473	14447
448	124712	14165
449	125024	13891
450	125293	13612
451	125604	13338
452	125902	13062
453	126220	12788
454	126543	12515
455	126839	12238
456	127131	11962
457	127405	11683
458	127708	11407
459	128006	11131
460	128283	10852
461	128544	10572
462	128840	10296
463	129116	10017
464	129395	9739
465	129675	9461
466	129948	9182
467	130210	8903
468	130482	8624
469	130751	8345
470	131029	8067
471	131291	7788
472	131601	7512
473	131870	7233
474	132141	6954
475	132417	6676
476	132651	6396
477	132929	6118
478	133230	5840
479	133506	5562
480	133790	5284
481	134056	5006
482	134337	4728
483	134581	4448
484	134862	4171
485	135108	3892
486	135352	3613
487	135618	3334
488	135849	3055
489	136116	2777
490	136386	2499
491	136683	2222
492	136951	1944
493	137241	1666
494	137517	1389
495	137808	1111
496	138058	833
497	138361	555
498	138648	277
499	138929	0
